run,repeat,bin,freq_hz,errors,symbols,ber
3,3,199,9328.125,5,211,0.023696682464454975
3,3,200,9375.0,7,211,0.03317535545023697
3,3,201,9421.875,4,211,0.018957345971563982
3,3,202,9468.75,8,211,0.037914691943127965
3,3,203,9515.625,8,211,0.037914691943127965
3,3,205,9609.375,8,211,0.037914691943127965
3,3,206,9656.25,7,211,0.03317535545023697
3,3,207,9703.125,7,211,0.03317535545023697
3,3,208,9750.0,5,211,0.023696682464454975
3,3,209,9796.875,8,211,0.037914691943127965
3,3,210,9843.75,6,211,0.02843601895734597
3,3,211,9890.625,7,211,0.03317535545023697
3,3,213,9984.375,5,211,0.023696682464454975
3,3,214,10031.25,4,211,0.018957345971563982
3,3,215,10078.125,4,211,0.018957345971563982
3,3,216,10125.0,4,211,0.018957345971563982
3,3,217,10171.875,7,211,0.03317535545023697
3,3,218,10218.75,6,211,0.02843601895734597
3,3,219,10265.625,2,211,0.009478672985781991
3,3,221,10359.375,6,211,0.02843601895734597
3,3,222,10406.25,3,211,0.014218009478672985
3,3,223,10453.125,7,211,0.03317535545023697
3,3,224,10500.0,2,211,0.009478672985781991
3,3,225,10546.875,7,211,0.03317535545023697
3,3,226,10593.75,7,211,0.03317535545023697
3,3,227,10640.625,5,211,0.023696682464454975
3,3,229,10734.375,4,211,0.018957345971563982
3,3,230,10781.25,5,211,0.023696682464454975
3,3,231,10828.125,7,211,0.03317535545023697
3,3,232,10875.0,5,211,0.023696682464454975
3,3,233,10921.875,3,211,0.014218009478672985
3,3,234,10968.75,8,211,0.037914691943127965
3,3,235,11015.625,7,211,0.03317535545023697
3,3,237,11109.375,7,211,0.03317535545023697
3,3,238,11156.25,8,211,0.037914691943127965
3,3,239,11203.125,25,211,0.11848341232227488
3,3,316,14812.5,4,211,0.018957345971563982
3,3,317,14859.375,9,211,0.04265402843601896
3,3,318,14906.25,5,211,0.023696682464454975
3,3,319,14953.125,2,211,0.009478672985781991
3,3,320,15000.0,6,211,0.02843601895734597
3,3,321,15046.875,8,211,0.037914691943127965
3,3,322,15093.75,8,211,0.037914691943127965
3,3,324,15187.5,6,211,0.02843601895734597
3,3,325,15234.375,8,211,0.037914691943127965
3,3,326,15281.25,6,211,0.02843601895734597
3,3,327,15328.125,7,211,0.03317535545023697
3,3,328,15375.0,5,211,0.023696682464454975
3,3,329,15421.875,4,211,0.018957345971563982
3,3,330,15468.75,4,211,0.018957345971563982
3,3,332,15562.5,8,211,0.037914691943127965
3,3,333,15609.375,4,211,0.018957345971563982
3,3,334,15656.25,5,211,0.023696682464454975
3,3,335,15703.125,8,211,0.037914691943127965
3,3,336,15750.0,5,211,0.023696682464454975
3,3,337,15796.875,5,211,0.023696682464454975
3,3,338,15843.75,4,211,0.018957345971563982
3,3,340,15937.5,6,211,0.02843601895734597
3,3,341,15984.375,9,211,0.04265402843601896
3,3,342,16031.25,6,211,0.02843601895734597
3,3,343,16078.125,2,211,0.009478672985781991
3,3,344,16125.0,6,211,0.02843601895734597
3,3,345,16171.875,5,211,0.023696682464454975
3,3,346,16218.75,4,211,0.018957345971563982
3,3,348,16312.5,7,211,0.03317535545023697
3,3,349,16359.375,7,211,0.03317535545023697
3,3,350,16406.25,8,211,0.037914691943127965
3,3,351,16453.125,5,211,0.023696682464454975
3,3,352,16500.0,7,211,0.03317535545023697
3,3,353,16546.875,8,211,0.037914691943127965
3,3,354,16593.75,2,211,0.009478672985781991
3,3,356,16687.5,5,211,0.023696682464454975
3,3,357,16734.375,6,211,0.02843601895734597
3,3,358,16781.25,5,211,0.023696682464454975
3,3,359,16828.125,50,211,0.23696682464454977
3,3,360,16875.0,4,211,0.018957345971563982
3,3,361,16921.875,49,211,0.23222748815165878
3,3,362,16968.75,9,211,0.04265402843601896
3,3,364,17062.5,8,211,0.037914691943127965
3,3,365,17109.375,2,211,0.009478672985781991
3,3,366,17156.25,5,211,0.023696682464454975
3,3,367,17203.125,7,211,0.03317535545023697
3,3,368,17250.0,4,211,0.018957345971563982
3,3,369,17296.875,4,211,0.018957345971563982
3,3,370,17343.75,8,211,0.037914691943127965
3,3,372,17437.5,7,211,0.03317535545023697
3,3,373,17484.375,7,211,0.03317535545023697
3,3,374,17531.25,8,211,0.037914691943127965
3,3,375,17578.125,5,211,0.023696682464454975
3,3,376,17625.0,4,211,0.018957345971563982
3,3,377,17671.875,8,211,0.037914691943127965
3,3,378,17718.75,5,211,0.023696682464454975
3,3,380,17812.5,5,211,0.023696682464454975
3,3,381,17859.375,4,211,0.018957345971563982
3,3,382,17906.25,180,211,0.8530805687203792
3,3,383,17953.125,183,211,0.8672985781990521
3,3,384,18000.0,206,211,0.976303317535545
3,3,385,18046.875,190,211,0.9004739336492891
3,3,386,18093.75,17,211,0.08056872037914692
3,3,388,18187.5,5,211,0.023696682464454975
3,3,389,18234.375,7,211,0.03317535545023697
3,3,390,18281.25,3,211,0.014218009478672985
3,3,391,18328.125,5,211,0.023696682464454975
3,3,392,18375.0,5,211,0.023696682464454975
3,3,393,18421.875,3,211,0.014218009478672985
3,3,394,18468.75,6,211,0.02843601895734597
3,3,396,18562.5,5,211,0.023696682464454975
3,3,397,18609.375,7,211,0.03317535545023697
3,3,398,18656.25,7,211,0.03317535545023697
3,3,399,18703.125,3,211,0.014218009478672985
